Unnamed: 0,Tweets,ID,Length,Date,Source,Likes,Retweets,User,Sentiment,Hour,Month,Day,Month_f
87,"Dear @JioCare @reliancejio , very poor networking in Secunderabad {Hyderabad} since a few days. Plz do something.
Thanks..",1152262843514777600,122,2019-07-19 17:04:04,Twitter for Android,0,0,Prameshpandey,-1,17,7,19,JUL
88,"@JioCare Issues already highlighted,  better to work on resolution don't wait for DM from user. Attached image help… https://t.co/4uGkC8Rg5B",1152262573397381120,140,2019-07-19 17:03:00,Twitter for Android,0,0,jayesh1485,1,17,7,19,JUL
89,@reliancejio @JioCare Hello my dear service provider see what speed your giving us. This is new india @narendramodi… https://t.co/HmMDthrUqK,1152262416090091520,140,2019-07-19 17:02:22,Twitter for Android,0,0,WontGiveit_back,1,17,7,19,JUL
90,See this is what I see almost daily @JioCare @reliancejio https://t.co/f1HatmP6lB,1152262242580086784,81,2019-07-19 17:01:41,Twitter for Android,0,0,iamKrishnaVerma,0,17,7,19,JUL
91,@JioCare @reliancejio feeling of monopoly may high cost to your premium product jio...,1152261801519665152,86,2019-07-19 16:59:56,Twitter for Android,0,0,amitjknsingh,1,16,7,19,JUL
92,@sunilgu49423046 @reliancejio @IshaAmbaniHoon @ZeeNews Shi kha dost,1152261589027840000,67,2019-07-19 16:59:05,Twitter for Android,0,0,ShivamShivam94,0,16,7,19,JUL
93,@VodafoneIN IS IT UR 3 TIMES FASTER 4G . SHAME ON U @VodafoneIN  AFTER COMPLAINIG 20 TO 25 TIME YOU WERE GETTING PO… https://t.co/kcJV00amE6,1152261519293517824,140,2019-07-19 16:58:48,Twitter Web App,0,0,AMAN78469882,0,16,7,19,JUL
94,@JioCare @reliancejio we are facing it since 5 months no one is listening now its time to shift to other networks #slowjio,1152261447553974273,122,2019-07-19 16:58:31,Twitter for Android,0,0,amitjknsingh,-1,16,7,19,JUL
96,@JioCare @reliancejio the worse experience we ever had face slow network complained many time from our area pin 713337 but you didn't care,1152261157954080768,138,2019-07-19 16:57:22,Twitter for Android,0,0,amitjknsingh,-1,16,7,19,JUL
97,"@JioCare @reliancejio @DoT_India This is the speed of reliance jio, too slow internet speed running in this locatio… https://t.co/TGw81M7RQ2",1152260995076648960,140,2019-07-19 16:56:43,Twitter for Android,0,0,sssengar362,-1,16,7,19,JUL
98,"@JioCare @reliancejio while getting new customers is priority of CRM, retaining existing customers should also be form part of such policy",1152260795268341760,138,2019-07-19 16:55:56,Twitter for Android,0,0,amitjknsingh,1,16,7,19,JUL
99,Hands down @reliancejio has been the best cellular network I've ever used. Network is consistent no matter where I… https://t.co/CevJVaMClJ,1152260685767725057,139,2019-07-19 16:55:30,Twitter for Android,1,0,Prashantsathe2,1,16,7,19,JUL
0,@reliancejio when will you start providing more options to postpaid customers? 25gb plan is not enough for all subs… https://t.co/iW0hf1Z4br,1153402090238046208,140,2019-07-22 20:31:02,Twitter for Android,0,0,punitdoshi7,1,20,7,22,JUL
1,RT @lavanyadeepak: @jsmurthy123 @Ravichoudhari77 @RDCBob1 @newproblem @iAbhishhek @madhuukar_k @worldin2019 @Doremonlove @vikramwkarve @man…,1153398744785805313,140,2019-07-22 20:17:44,Twitter for Android,0,2,ActivistOnjob,0,20,7,22,JUL
2,RT @lavanyadeepak: @Ravichoudhari77 @jsmurthy123 @RDCBob1 @newproblem @iAbhishhek @madhuukar_k @worldin2019 @Doremonlove @vikramwkarve @man…,1153398321467318274,140,2019-07-22 20:16:03,Twitter for Android,0,2,ActivistOnjob,0,20,7,22,JUL
3,@reliancejio @TRAI @PrakashJavdekar going to become part of @VodafoneIN coming to you @JioCare worst network📡 i rai… https://t.co/wTKZQxhisM,1153397934123126784,140,2019-07-22 20:14:31,Twitter for Android,0,0,sansrobins,-1,20,7,22,JUL
